dg_id,player_name,country,event_name,current_round,dk_id,dk_salary,fd_id,fd_salary,yh_id,yh_salary,early_late,last_updated,primary_tour,datagolf_rank,owgr_rank,dg_skill_estimate,make_cut_baseline,top_10_baseline,top_20_baseline,top_5_baseline,win_baseline,baseline_pred,timing_adjustment,age_adjustment,strokes_gained_category_adjustment,course_experience_adjustment,course_history_adjustment,total_course_history_adjustment,total_fit_adjustment,driving_accuracy_adjustment,driving_distance_adjustment,other_fit_adjustment,final_pred,bet365
9883,"Van Der Walt, Dawie",RSA,Fortinet Championship,1,19187019,6300,64033-78927,7800,golf.p.7518,20.0,1,2021-09-15 16:44:17 UTC,KFT,211.0,387.0,-0.319348379764504,0.421725,0.035475,0.084325,0.014525,0.00185,-0.326000656987155,-0.0338206389088124,-0.0206512464932099,-0.0462282171937491,-0.027999999999999997,-0.0050166807951183105,-0.0330166807951183,-0.014334506459889512,-0.0266827434446243,0.00108679538047549,0.0112614416042593,-0.47405194683793395,301.0
6457,"Van Pelt, Bo",USA,Fortinet Championship,1,19187020,6300,64033-117242,7300,golf.p.1685,20.0,0,2021-09-15 16:44:17 UTC,PGA,333.0,351.0,-0.763561732548832,0.35635,0.020175,0.05255,0.007775,0.000975,-0.755244734901695,0.0440356315148878,-0.0473820376553242,-0.0688365228211898,0.008,0.015343314907556001,0.023343314907556,0.01399316868235586,-0.0123883099526293,-0.007214607934002141,0.0335960865689873,-0.7900911802734091,301.0
16602,"Varner III, Harold",USA,Fortinet Championship,1,19186918,9100,64033-78935,10900,golf.p.13086,39.0,0,2021-09-15 16:44:17 UTC,PGA,47.0,80.0,0.7746744242746879,0.638025,0.14515,0.26165,0.074375,0.01505,0.763751528648119,-0.0187497038268725,0.0054984405132063605,-0.11779693534825598,0.10400000000000001,0.060641438472895,0.164641438472895,-0.03753405172608154,-0.0023728397169555803,0.00785557490481184,-0.0430167869139378,0.7598107167330099,46.0
15651,"Ventura, Kristoffer",NOR,Fortinet Championship,1,19209936,6100,64033-84729,7500,golf.p.22778,20.0,1,2021-09-15 16:44:17 UTC,PGA,447.0,458.0,-1.15779822257402,0.265725,0.007925,0.025725,0.002675,0.000325,-1.16230048332647,-0.0623723411676314,0.0214788047949055,-0.0457477783534138,0.008,0.0245620191941163,0.0325620191941163,0.05756729448248849,-0.026197079520930002,0.0146184418197191,0.0691459321836994,-1.158812484376,
7955,"Watney, Nick",USA,Fortinet Championship,1,19187038,6100,64033-78959,7400,golf.p.5974,20.0,1,2021-09-15 16:44:17 UTC,PGA,477.0,501.0,-1.22931403512615,0.2308,0.00595,0.018925,0.0019,0.000275,-1.23488914315641,-0.14684263288781302,-0.0267528401280401,-0.0699012341443397,0.068,0.02431375812387,0.09231375812387,0.015754312102646183,-0.0402985156279821,0.00646574564156098,0.0495870820890673,-1.37031778009009,351.0
28558,"Werbylo, Trevor",USA,Fortinet Championship,1,19187033,6200,64033-161546,7000,golf.p.24133,20.0,1,2021-09-15 16:44:17 UTC,,,,,0.284175,0.01035,0.029425,0.00375,0.000375,-1.24610464541075,0.0778141886435546,0.032810335831019,-0.0344351684226587,-0.04,0.0,-0.04,0.042756576509793406,-0.00780931501129135,-0.00589973868607314,0.0564656302071579,-1.16715871284904,401.0
25908,"Whaley, Vincent",USA,Fortinet Championship,1,19186990,6600,64033-116974,8400,golf.p.23080,20.0,0,2021-09-15 16:44:17 UTC,PGA,126.0,286.0,0.0977791520645926,0.54665,0.08375,0.16915,0.0395,0.0061,0.0882862563988976,0.008457487164311609,0.0214788047949053,0.0309253292531653,-0.004,0.0198105932562719,0.015810593256271998,-0.004388344693668821,-0.02165292352953,0.007073008944027679,0.0101915698918335,0.160570126173883,176.0
12920,"Willett, Danny",ENG,Fortinet Championship,1,19186971,6900,64033-78984,8500,golf.p.9611,21.0,1,2021-09-15 16:44:17 UTC,PGA,190.0,156.0,-0.20862913050483603,0.446,0.043425,0.100675,0.019025,0.002775,-0.215656385767112,-0.0257571941880541,-0.00438033013366193,-0.0414064558034845,-0.034,-0.015157608547387,-0.049157608547387,-0.005436935535614732,-0.0178896692816148,0.00550907739449919,0.00694365635150088,-0.341794909975314,176.0
18164,"Wolfe, Jared",USA,Fortinet Championship,1,19187029,6200,64033-161549,7000,golf.p.17148,20.0,1,2021-09-15 16:44:17 UTC,KFT,355.0,322.0,-0.8285534750533929,0.328575,0.01645,0.0437,0.0062,0.000875,-0.8357686489909429,-0.0501683037683296,-0.00263701766656743,-0.0228829763972429,-0.04,0.0,-0.04,0.030640192487997507,-0.0054424787892599896,-0.0039677188707802,0.0400503901480377,-0.920816754335085,301.0
25213,"Wu, Brandon",USA,Fortinet Championship,1,19187007,6400,64033-107350,7900,golf.p.22793,24.0,0,2021-09-15 16:44:17 UTC,KFT,326.0,233.0,-0.7535252225015359,0.3694,0.022625,0.05725,0.008475,0.001125,-0.762427039929508,-0.0149449838032291,0.028452054663282995,-0.0205563510221314,-0.04,0.0,-0.04,0.05725114043408072,0.00930578168562669,0.000605968481980926,0.0473393902664731,-0.752225179657505,251.0
25002,"Wu, Dylan",USA,Fortinet Championship,1,19187009,6400,64033-117701,8100,golf.p.23235,20.0,1,2021-09-15 16:44:17 UTC,KFT,217.0,290.0,-0.34227210547562004,0.4347,0.03955,0.0927,0.0174,0.0022,-0.352723628977141,-0.0216722795009821,0.0264181901183395,0.0149202888041794,-0.04,0.0,-0.04,0.022953408960529,-0.0169097710239241,0.0149565941178635,0.0249065858665896,-0.35010402059507506,301.0
26651,"Young, Cameron",USA,Fortinet Championship,1,19187006,6500,64033-107336,8000,golf.p.23294,28.0,1,2021-09-15 16:44:17 UTC,KFT,262.0,172.0,-0.525457315017684,0.4158,0.034975,0.0839,0.015325,0.002175,-0.533351926295327,0.0274721791915638,0.0290331588189811,0.026894937078562997,-0.04,0.0,-0.04,0.042138830545767,-0.0296085710910526,0.0247203236329702,0.0470270780038494,-0.447812820660452,301.0
19428,"Zalatoris, Will",USA,Fortinet Championship,1,19186912,10500,64033-79018,11400,golf.p.19044,45.0,0,2021-09-15 16:44:17 UTC,PGA,40.0,31.0,0.9684648721824541,0.7039,0.21745,0.353875,0.125775,0.0281,0.9556124023700041,0.0236553653038034,0.0267087421961886,-0.00203180152732178,-0.04,0.0,-0.04,-0.0370461869440769,-0.0123579671883012,0.0217019989957519,-0.0463902187515276,0.926898521398598,23.0
